size,k,scann_time,fgc_time,count,fixed_dimension,dimension,fixed_size
1550000.0,100,117804.77285385132,39228.92498970032,5,10.0,,
1600000.0,100,134127.21276283264,41302.284479141235,5,10.0,,
1650000.0,100,131827.59046554565,43486.15074157715,5,10.0,,
1700000.0,100,134647.92156219482,45946.63619995117,5,10.0,,
1750000.0,100,141564.4292831421,50337.005615234375,5,10.0,,
1800000.0,100,145983.18600654602,51191.97630882263,5,10.0,,
1850000.0,100,151761.72471046448,53408.9879989624,5,10.0,,
1900000.0,100,154808.23588371277,56643.014907836914,5,10.0,,
1950000.0,100,161630.7830810547,61269.40417289734,5,10.0,,
2000000.0,100,162896.7320919037,61551.53393745422,5,10.0,,
2050000.0,100,170883.8131427765,63819.666147232056,5,10.0,,
2100000.0,100,174714.87641334534,67212.60452270508,5,10.0,,
2150000.0,100,182013.98086547852,69849.94769096375,5,10.0,,
2200000.0,100,185164.93129730225,73658.29658508301,5,10.0,,
2250000.0,100,195252.50625610352,76695.62482833862,5,10.0,,
2300000.0,100,202235.96358299255,79949.63455200195,5,10.0,,
2350000.0,100,206981.32371902463,82726.0422706604,5,10.0,,
2400000.0,100,211458.7104320526,84773.66638183594,5,10.0,,
2450000.0,100,217137.5153064728,88765.88821411133,5,10.0,,
2500000.0,100,225196.3324546814,93282.07349777222,5,10.0,,
2550000.0,100,231408.26725959775,99537.0740890503,5,10.0,,
2600000.0,100,239355.57961463928,100043.17355155943,5,10.0,,
2650000.0,100,250530.38120269775,103597.47529029846,5,10.0,,
2700000.0,100,250097.7149009705,106797.25885391235,5,10.0,,
2750000.0,100,258610.6517314911,111494.3826198578,5,10.0,,
2800000.0,100,264702.7268409729,118118.31831932068,5,10.0,,
2850000.0,100,270765.2356624603,117239.59279060364,5,10.0,,
2900000.0,100,278515.1307582855,121014.22810554504,5,10.0,,
2950000.0,100,284979.92491722107,91003.34095954896,5,10.0,,
3000000.0,100,289870.8071708679,92979.88986968994,5,10.0,,
3050000.0,100,301399.89399909973,134018.96238327026,5,10.0,,
3100000.0,100,303197.4835395813,144203.84979248047,5,10.0,,
3150000.0,100,313036.4351272583,141492.67148971558,5,10.0,,
3200000.0,100,321718.7178134918,150704.16593551636,5,10.0,,
3250000.0,100,330697.3078250885,151421.08249664307,5,10.0,,
3300000.0,100,337389.3964290619,152933.15029144287,5,10.0,,
3350000.0,100,340776.5963077545,159216.61019325256,5,10.0,,
3400000.0,100,347443.83692741394,162015.06066322327,5,10.0,,
3450000.0,100,358582.0918083191,174606.52017593384,5,10.0,,
3500000.0,100,365705.2953243256,172869.02952194214,5,10.0,,
3550000.0,100,375127.0303726196,175391.9816017151,5,10.0,,
3600000.0,100,384350.1250743866,180670.8905696869,5,10.0,,
3650000.0,100,393928.8513660431,185162.28652000427,5,10.0,,
3700000.0,100,400606.8947315216,189421.1995601654,5,10.0,,
3750000.0,100,414461.4682197571,194251.7442703247,5,10.0,,
3800000.0,100,421270.3924179077,200455.9826850891,5,10.0,,
3850000.0,100,432638.26036453247,206267.11583137512,5,10.0,,
3900000.0,100,446717.1337604522,209924.93987083435,5,10.0,,
3950000.0,100,453024.4309902191,216993.47686767575,5,10.0,,
4000000.0,100,462081.5749168396,220246.0629940033,5,10.0,,
4050000.0,100,467913.8534069061,227697.3023414612,5,10.0,,
4100000.0,100,484233.25300216675,233811.31291389465,5,10.0,,
4150000.0,100,485861.465215683,237818.17483901975,5,10.0,,
4200000.0,100,499248.1734752655,249850.0280380249,5,10.0,,
4250000.0,100,504210.280418396,252567.9018497467,5,10.0,,
4300000.0,100,516733.71171951294,253182.1835041046,5,10.0,,
4350000.0,100,527869.6217536926,257409.4071388245,5,10.0,,
4400000.0,100,534252.2993087769,264987.26320266724,5,10.0,,
4450000.0,100,548358.7334156036,272132.94672966003,5,10.0,,
4500000.0,100,556546.4906692505,276643.4621810913,5,10.0,,
4550000.0,100,567753.4668445587,282108.7169647217,5,10.0,,
4600000.0,100,576220.2882766724,286005.77902793884,5,10.0,,
4650000.0,100,590030.8368206024,291941.606760025,5,10.0,,
4700000.0,100,602084.4333171844,299534.2321395874,5,10.0,,
4750000.0,100,605635.9295845032,304314.44907188416,5,10.0,,
4800000.0,100,620130.9108734131,310756.92892074585,5,10.0,,
4850000.0,100,628665.4706001282,316888.0994319916,5,10.0,,
4900000.0,100,638779.6785831451,332310.3139400482,5,10.0,,
4950000.0,100,657157.2842597961,332798.07806015015,5,10.0,,
5000000.0,100,666865.5807971954,336132.25507736206,5,10.0,,
50000.0,100,1739.7658824920654,309.581995010376,5,3.0,,
100000.0,100,3491.2655353546143,63.53139877319336,5,3.0,,
150000.0,100,5674.856662750244,60.08291244506836,5,3.0,,
200000.0,100,7835.169076919556,108.2310676574707,5,3.0,,
250000.0,100,10464.434385299684,71.75993919372559,5,3.0,,
300000.0,100,12406.107902526855,64.70489501953125,5,3.0,,
350000.0,100,15866.72854423523,103.96790504455566,5,3.0,,
400000.0,100,17615.545749664307,99.22599792480467,5,3.0,,
450000.0,100,20397.305011749268,98.08850288391112,5,3.0,,
500000.0,100,23122.281312942505,145.54429054260254,5,3.0,,
550000.0,100,26116.44506454468,133.8341236114502,5,3.0,,
600000.0,100,27919.4118976593,221.52280807495117,5,3.0,,
650000.0,100,31652.71472930908,199.40900802612305,5,3.0,,
700000.0,100,34091.60351753235,215.80100059509277,5,3.0,,
750000.0,100,37984.81225967407,200.57439804077148,5,3.0,,
800000.0,100,37612.31589317322,217.23175048828125,5,3.0,,
850000.0,100,41494.43197250366,272.0963954925537,5,3.0,,
900000.0,100,44181.29372596741,231.35638236999512,5,3.0,,
950000.0,100,50539.37864303589,281.735897064209,5,3.0,,
1000000.0,100,54532.99427032471,412.9350185394287,5,3.0,,
1050000.0,100,57523.571491241455,365.483283996582,5,3.0,,
1100000.0,100,62606.053590774536,339.1730785369873,5,3.0,,
1150000.0,100,66634.80305671692,408.573865890503,5,3.0,,
1200000.0,100,64941.25962257385,399.52707290649414,5,3.0,,
1250000.0,100,67841.52221679688,530.6241512298584,5,3.0,,
1300000.0,100,71143.8467502594,544.1064834594727,5,3.0,,
1350000.0,100,80378.83424758911,792.609691619873,5,3.0,,
1400000.0,100,83004.15229797363,580.7111263275146,5,3.0,,
1450000.0,100,86331.54201507568,705.371618270874,5,3.0,,
1500000.0,100,91399.21045303345,589.1528129577637,5,3.0,,
1550000.0,100,94875.22912025452,707.1702480316162,5,3.0,,
1600000.0,100,96770.2898979187,716.8779373168945,5,3.0,,
1650000.0,100,100603.08933258057,621.6347217559814,5,3.0,,
1700000.0,100,109107.05327987672,845.6237316131592,5,3.0,,
1750000.0,100,110339.86234664916,715.4607772827148,5,3.0,,
1800000.0,100,111796.8578338623,761.6848945617676,5,3.0,,
1850000.0,100,115976.77397727966,997.9588985443116,5,3.0,,
1900000.0,100,120057.00898170473,945.5976486206056,5,3.0,,
1950000.0,100,125689.21971321106,954.108715057373,5,3.0,,
2000000.0,100,156829.44536209106,1095.008134841919,5,3.0,,
2050000.0,100,133133.25428962708,1739.6583557128906,5,3.0,,
2100000.0,100,139641.75128936768,1031.3670635223389,5,3.0,,
2150000.0,100,144158.376455307,1196.5689659118652,5,3.0,,
2200000.0,100,150462.58330345154,1229.7604084014893,5,3.0,,
2250000.0,100,158488.1250858307,1264.3389701843262,5,3.0,,
2300000.0,100,161905.23076057434,1276.5991687774658,5,3.0,,
2350000.0,100,167920.05133628845,1370.0125217437744,5,3.0,,
2400000.0,100,174361.35292053223,1742.1660423278809,5,3.0,,
2450000.0,100,176591.6073322296,1406.8856239318848,5,3.0,,
2500000.0,100,188890.5520439148,1522.8447914123535,5,3.0,,
2550000.0,100,202043.8437461853,1628.899097442627,5,3.0,,
2600000.0,100,201600.06713867188,1785.8903408050537,5,3.0,,
2650000.0,100,208018.8570022583,1796.1864471435547,5,3.0,,
2700000.0,100,207525.4099369049,1744.5707321166992,5,3.0,,
2750000.0,100,215686.39874458313,2037.195920944214,5,3.0,,
2800000.0,100,221259.42611694336,1947.6993083953855,5,3.0,,
2850000.0,100,228820.0705051422,2018.3844566345217,5,3.0,,
2900000.0,100,233624.85909461975,1858.3674430847168,5,3.0,,
2950000.0,100,240856.78148269653,2071.8181133270264,5,3.0,,
3000000.0,100,245868.57223510745,2550.1227378845215,5,3.0,,
3050000.0,100,250666.241645813,2259.0267658233643,5,3.0,,
3100000.0,100,256872.891664505,1490.3366565704346,5,3.0,,
3150000.0,100,284328.0382156372,1778.496503829956,5,3.0,,
3200000.0,100,267526.3695716858,1844.17462348938,5,3.0,,
3250000.0,100,272374.37200546265,2264.24503326416,5,3.0,,
3300000.0,100,279905.46464920044,2311.5105628967285,5,3.0,,
3350000.0,100,285668.1938171387,2406.3150882720947,5,3.0,,
3400000.0,100,294301.49269104004,2493.421792984009,5,3.0,,
3450000.0,100,295951.21693611145,2748.162031173706,5,3.0,,
3500000.0,100,303158.4122180939,2515.4166221618652,5,3.0,,
3550000.0,100,307799.8878955841,2569.69952583313,5,3.0,,
3600000.0,100,319942.92163848877,2711.867570877075,5,3.0,,
3650000.0,100,336035.85624694824,2708.676815032959,5,3.0,,
3700000.0,100,341223.886013031,2807.481050491333,5,3.0,,
3750000.0,100,337111.6256713867,2926.7067909240723,5,3.0,,
3800000.0,100,345105.29685020447,3213.7937545776367,5,3.0,,
3850000.0,100,350784.7354412079,3537.534236907959,5,3.0,,
3900000.0,100,355222.1186161041,3277.543067932129,5,3.0,,
3950000.0,100,368786.9002819061,3137.1805667877197,5,3.0,,
4000000.0,100,374119.4436550141,3236.7966175079346,5,3.0,,
4050000.0,100,386768.21637153625,3292.3524379730225,5,3.0,,
4100000.0,100,392096.63367271423,4039.69144821167,5,3.0,,
4150000.0,100,405392.96436309814,3446.8722343444824,5,3.0,,
4200000.0,100,410203.9518356323,3562.6726150512695,5,3.0,,
4250000.0,100,414592.76247024536,3575.270414352417,5,3.0,,
4300000.0,100,416557.1072101593,3691.741466522217,5,3.0,,
4350000.0,100,423620.2483177185,4028.911352157593,5,3.0,,
4400000.0,100,427605.3535938263,3857.1677207946777,5,3.0,,
4450000.0,100,433240.26346206665,3929.474115371704,5,3.0,,
4500000.0,100,445034.042596817,3976.58371925354,5,3.0,,
4550000.0,100,449246.1302280426,4020.6806659698486,5,3.0,,
4600000.0,100,458183.2101345062,4892.596483230591,5,3.0,,
4650000.0,100,464357.2108745575,4236.5241050720215,5,3.0,,
4700000.0,100,473053.6913871765,4274.094581604004,5,3.0,,
4750000.0,100,477752.4354457855,4298.441171646118,5,3.0,,
4800000.0,100,491164.7455692291,5031.205177307129,5,3.0,,
4850000.0,100,499581.8350315094,4570.810794830322,5,3.0,,
4900000.0,100,508371.28925323486,4857.161045074463,5,3.0,,
4950000.0,100,522102.33068466187,4703.531503677368,5,3.0,,
5000000.0,100,523003.8237571716,5114.150524139404,5,3.0,,
50000.0,10,1337.0532989501953,265.0899887084961,5,5.0,,
100000.0,10,2754.456043243408,88.23394775390625,5,5.0,,
150000.0,10,4264.910697937012,117.88129806518556,5,5.0,,
200000.0,10,6133.4874629974365,135.9245777130127,5,5.0,,
250000.0,10,7759.3324184417725,190.87481498718265,5,5.0,,
300000.0,10,9650.568962097168,225.4278659820557,5,5.0,,
350000.0,10,11333.093166351318,303.0710220336914,5,5.0,,
400000.0,10,13525.900840759276,378.0331611633301,5,5.0,,
450000.0,10,15420.207023620604,431.78677558898926,5,5.0,,
500000.0,10,17608.577013015747,536.6859436035156,5,5.0,,
550000.0,10,20011.80911064148,554.8567771911621,5,5.0,,
600000.0,10,23910.16125679016,897.7603912353516,5,5.0,,
650000.0,10,26456.189155578613,699.0315914154053,5,5.0,,
700000.0,10,29687.07299232483,747.3578453063965,5,5.0,,
750000.0,10,33528.18465232849,851.9730567932129,5,5.0,,
800000.0,10,34141.28637313843,980.3223609924316,5,5.0,,
850000.0,10,37573.61888885498,1102.6012897491455,5,5.0,,
900000.0,10,38744.58575248718,1224.2801189422607,5,5.0,,
950000.0,10,37940.85288047791,1446.3067054748535,5,5.0,,
1000000.0,10,43623.65388870239,1587.9485607147217,5,5.0,,
1050000.0,10,43922.94263839722,1585.1233005523682,5,5.0,,
1100000.0,10,47508.34035873413,1694.478988647461,5,5.0,,
1150000.0,10,52686.88106536865,1684.9963665008545,5,5.0,,
1200000.0,10,57607.7995300293,1989.8178577423096,5,5.0,,
1250000.0,10,59554.94999885559,1899.3051052093504,5,5.0,,
1300000.0,10,59870.16248703003,2133.542060852051,5,5.0,,
1350000.0,10,65124.37653541565,2243.3249950408936,5,5.0,,
1400000.0,10,65469.82407569885,2336.0562324523926,5,5.0,,
1450000.0,10,71148.26703071594,2463.985204696656,5,5.0,,
1500000.0,10,77624.40967559814,2735.824584960937,5,5.0,,
1550000.0,10,81908.71691703796,2898.176908493042,5,5.0,,
1600000.0,10,84420.3073978424,2817.763090133667,5,5.0,,
1650000.0,10,90948.34637641908,3244.331359863281,5,5.0,,
1700000.0,10,92305.94086647034,3098.4389781951904,5,5.0,,
1750000.0,10,94307.39784240724,3347.5608825683594,5,5.0,,
1800000.0,10,102605.59964179993,3452.1288871765137,5,5.0,,
1850000.0,10,104029.50549125671,3635.321140289306,5,5.0,,
1900000.0,10,106218.66941452026,3804.320812225342,5,5.0,,
1950000.0,10,109285.64596176147,3833.911180496216,5,5.0,,
2000000.0,10,113357.47838020325,4318.686723709106,5,5.0,,
2050000.0,10,120377.8908252716,4626.898765563965,5,5.0,,
2100000.0,10,123846.96578979492,4471.390962600708,5,5.0,,
2150000.0,10,128905.07578849792,4663.498401641846,5,5.0,,
2200000.0,10,132019.57321166992,4903.194427490234,5,5.0,,
2250000.0,10,133903.85341644287,3912.656545639038,5,5.0,,
2300000.0,10,136648.3438014984,4048.694372177124,5,5.0,,
2350000.0,10,146937.6106262207,4525.118589401245,5,5.0,,
2400000.0,10,148588.94062042236,4719.664096832275,5,5.0,,
2450000.0,10,150004.39596176147,4848.2725620269775,5,5.0,,
2500000.0,10,152530.57265281677,5853.242874145508,5,5.0,,
2550000.0,10,158297.0838546753,6082.934379577637,5,5.0,,
2600000.0,10,159727.92172431946,6175.628423690796,5,5.0,,
2650000.0,10,170446.58946990967,6355.880975723267,5,5.0,,
2700000.0,10,172463.0570411682,6681.932687759399,5,5.0,,
2750000.0,10,173354.90012168884,6772.313594818115,5,5.0,,
2800000.0,10,177937.93535232544,7147.908687591553,5,5.0,,
2850000.0,10,185220.0722694397,7648.968696594238,5,5.0,,
2900000.0,10,192004.2402744293,7370.997190475464,5,5.0,,
2950000.0,10,191880.3286552429,7514.85276222229,5,5.0,,
3000000.0,10,198295.63331604004,7926.20325088501,5,5.0,,
3050000.0,10,204854.44593429565,8047.626972198486,5,5.0,,
3100000.0,10,207250.3535747528,8345.807075500488,5,5.0,,
3150000.0,10,209752.28309631348,8549.290895462036,5,5.0,,
3200000.0,10,213547.744512558,8688.267707824707,5,5.0,,
3250000.0,10,220109.68732833865,8655.039072036743,5,5.0,,
3300000.0,10,225570.13487815857,8949.34368133545,5,5.0,,
3350000.0,10,235243.52645874023,9321.305751800535,5,5.0,,
3400000.0,10,236064.72539901733,9447.384595870972,5,5.0,,
3450000.0,10,239300.5151748657,10174.766540527344,5,5.0,,
3500000.0,10,248050.63676834104,9836.324453353882,5,5.0,,
3550000.0,10,253183.7060451508,10169.270992279053,5,5.0,,
3600000.0,10,256284.6727371216,10283.82444381714,5,5.0,,
3650000.0,10,271270.0879573822,10589.614868164062,5,5.0,,
3700000.0,10,270909.3713760376,11363.950967788696,5,5.0,,
3750000.0,10,292133.2128047943,11052.822828292848,5,5.0,,
3800000.0,10,281136.47198677063,11361.472606658936,5,5.0,,
3850000.0,10,287948.4717845917,11468.550443649292,5,5.0,,
3900000.0,10,294389.2843723297,11580.737590789797,5,5.0,,
3950000.0,10,302560.1110458374,11858.692646026611,5,5.0,,
4000000.0,10,306369.9927330017,12257.445335388184,5,5.0,,
4050000.0,10,313721.7483520508,12761.584997177124,5,5.0,,
4100000.0,10,317660.42017936707,12778.23042869568,5,5.0,,
4150000.0,10,325981.97889328003,14152.357578277588,5,5.0,,
4200000.0,10,331009.76371765137,14521.108627319336,5,5.0,,
4250000.0,10,333657.91749954224,13843.93858909607,5,5.0,,
4300000.0,10,341866.5988445282,14354.305505752563,5,5.0,,
4350000.0,10,348780.6088924408,14240.463733673096,5,5.0,,
4400000.0,10,355655.4112434387,15914.96229171753,5,5.0,,
4450000.0,10,363839.4601345062,15123.436689376833,5,5.0,,
4500000.0,10,370179.1641712189,15266.247510910034,5,5.0,,
4550000.0,10,375107.8736782074,15008.094787597656,5,5.0,,
4600000.0,10,380839.7414684296,15359.047651290894,5,5.0,,
4650000.0,10,394398.0963230133,15980.134963989258,5,5.0,,
4700000.0,10,393434.5467090607,17556.201934814453,5,5.0,,
4750000.0,10,400218.8522815704,16773.441076278687,5,5.0,,
4800000.0,10,404505.1944255829,17048.908710479736,5,5.0,,
4850000.0,10,413257.2226524353,17609.58456993103,5,5.0,,
4900000.0,10,422162.584066391,17479.65121269226,5,5.0,,
4950000.0,10,428639.5292282105,17489.06421661377,5,5.0,,
5000000.0,10,445221.1563587189,19243.97230148315,5,5.0,,
5050000.0,10,441373.12269210815,17868.284940719604,5,5.0,,
5100000.0,10,446493.07012557983,19195.258855819706,5,5.0,,
5150000.0,10,453224.72286224365,19392.94123649597,5,5.0,,
5200000.0,10,473054.6131134033,19049.697399139404,5,5.0,,
5250000.0,10,470887.6898288727,19024.29890632629,5,5.0,,
5300000.0,10,480280.5845737457,19330.72113990784,5,5.0,,
5350000.0,10,489341.6697978973,19564.37659263611,5,5.0,,
5400000.0,10,497526.34716033936,19799.113988876343,5,5.0,,
5450000.0,10,503849.1439819336,20972.586631774902,5,5.0,,
5500000.0,10,506113.4679317474,20351.465225219727,5,5.0,,
5550000.0,10,522632.33637809753,20791.56255722046,5,5.0,,
5600000.0,10,528897.3104953766,21216.58682823181,5,5.0,,
5650000.0,10,537838.4675979614,21449.594736099243,5,5.0,,
5700000.0,10,540753.121137619,22267.385005950928,5,5.0,,
5750000.0,10,550330.4100036621,22308.92586708069,5,5.0,,
5800000.0,10,557852.7100086212,25012.40873336792,5,5.0,,
5850000.0,10,556392.6177024841,22784.390926361084,5,5.0,,
5900000.0,10,567703.307390213,23039.008140563965,5,5.0,,
5950000.0,10,581653.660774231,23534.25645828247,5,5.0,,
6000000.0,10,588412.8711223602,26033.594846725464,5,5.0,,
6050000.0,10,601290.3583049774,24348.58775138855,5,5.0,,
6100000.0,10,607114.3536567688,24724.33590888977,5,5.0,,
6150000.0,10,611867.467880249,25952.31771469116,5,5.0,,
6200000.0,10,617526.4337062836,26775.577545166016,5,5.0,,
6250000.0,10,627118.1592941284,26265.148639678955,5,5.0,,
6300000.0,10,653106.0304641724,26147.098779678345,5,5.0,,
6350000.0,10,663737.7078533173,26809.82756614685,5,5.0,,
6400000.0,10,651190.1662349701,26879.568338394165,5,5.0,,
6450000.0,10,660148.9078998566,28258.904457092285,5,5.0,,
6500000.0,10,668581.7785263062,26727.676153182983,5,5.0,,
6550000.0,10,694028.2940864563,27630.73253631592,5,5.0,,
6600000.0,10,684350.2683639526,27491.093397140503,5,5.0,,
6650000.0,10,701329.5331001282,28044.99053955078,5,5.0,,
6700000.0,10,713860.1853847504,28396.83485031128,5,5.0,,
6750000.0,10,739772.5014686584,28731.31227493286,5,5.0,,
6800000.0,10,748447.0942020416,28976.088762283325,5,5.0,,
6850000.0,10,757419.7673797607,29036.295890808105,5,5.0,,
6900000.0,10,749774.1668224335,29654.131174087524,5,5.0,,
6950000.0,10,755265.8848762512,30363.269329071045,5,5.0,,
7000000.0,10,770317.0773983002,30548.47407341004,5,5.0,,
7050000.0,10,778906.8932533264,25793.34211349488,5,5.0,,
7100000.0,10,787529.6590328217,30215.88134765625,5,5.0,,
7150000.0,10,794340.1584625244,30680.877447128296,5,5.0,,
7200000.0,10,805712.372303009,30983.6905002594,5,5.0,,
7250000.0,10,812093.0562019348,31487.1838092804,5,5.0,,
7300000.0,10,822816.8864250183,31644.68121528625,5,5.0,,
7350000.0,10,835991.0178184509,33835.357666015625,5,5.0,,
7400000.0,10,841078.3722400665,32453.59992980957,5,5.0,,
7450000.0,10,858439.6169185638,33230.88598251343,5,5.0,,
7500000.0,10,865155.3254127502,34752.7220249176,5,5.0,,
7550000.0,10,866383.4211826324,33335.66617965698,5,5.0,,
7600000.0,10,881446.8464851379,34330.440521240234,5,5.0,,
7650000.0,10,891745.7559108734,36019.18315887451,5,5.0,,
7700000.0,10,910115.3523921968,34165.815591812134,5,5.0,,
7750000.0,10,921698.887348175,34937.68262863159,5,5.0,,
7800000.0,10,934214.7076129912,35245.81480026245,5,5.0,,
7850000.0,10,937847.5947380066,35551.40948295593,5,5.0,,
7900000.0,10,940377.7425289154,36483.89101028442,5,5.0,,
7950000.0,10,983700.1595497133,42651.19957923889,5,5.0,,
8000000.0,10,998082.2503566742,43383.27264785767,5,5.0,,
8050000.0,10,1009002.7768611908,44495.3920841217,5,5.0,,
8100000.0,10,1003851.5012264252,43428.795337677,5,5.0,,
8150000.0,10,1032329.095840454,46476.250886917114,5,5.0,,
8200000.0,10,1057483.1700325012,45070.738554000854,5,5.0,,
8250000.0,10,1056365.520954132,45143.86582374573,5,5.0,,
8300000.0,10,1059888.9257907867,47186.914920806885,5,5.0,,
8350000.0,10,1108364.4280433657,46465.74139595032,5,5.0,,
8400000.0,10,1089213.5922908783,46964.78033065796,5,5.0,,
8450000.0,10,1077135.1153850555,46914.14499282837,5,5.0,,
8500000.0,10,1091285.5343818665,50829.45919036865,5,5.0,,
8550000.0,10,1106442.9461956024,49791.71013832092,5,5.0,,
8600000.0,10,1122415.821313858,49487.730503082275,5,5.0,,
8650000.0,10,1123431.6091537476,51035.308837890625,5,5.0,,
8700000.0,10,1139663.3417606354,50715.61789512634,5,5.0,,
8750000.0,10,1151156.1386585236,51469.93923187256,5,5.0,,
8800000.0,10,1163117.6660060885,54600.989818573,5,5.0,,
8850000.0,10,1167907.517671585,52560.73880195618,5,5.0,,
8900000.0,10,1197266.340494156,52702.04663276672,5,5.0,,
8950000.0,10,1194852.2527217865,53342.98300743103,5,5.0,,
9000000.0,10,1218372.427225113,53940.66596031189,5,5.0,,
9050000.0,10,1232757.1473121643,53778.05399894714,5,5.0,,
9100000.0,10,1249251.0113716123,54834.95569229126,5,5.0,,
9150000.0,10,1258208.5967063904,55152.09412574768,5,5.0,,
9200000.0,10,1268486.144065857,55666.72325134277,5,5.0,,
9250000.0,10,1272485.1880073547,55831.46667480469,5,5.0,,
9300000.0,10,1284004.9788951874,56344.897508621216,5,5.0,,
9350000.0,10,1305569.631576538,56668.40720176697,5,5.0,,
9400000.0,10,1326623.2764720917,57090.9206867218,5,5.0,,
9450000.0,10,1325166.0614013672,60513.80801200867,5,5.0,,
9500000.0,10,1319411.4785194397,58562.04795837402,5,5.0,,
9550000.0,10,1337364.7937774658,58989.627838134766,5,5.0,,
9600000.0,10,1363616.328954697,59343.610763549805,5,5.0,,
9650000.0,10,1374935.802936554,59986.57774925232,5,5.0,,
9700000.0,10,1392586.770772934,60439.34202194214,5,5.0,,
9750000.0,10,1405524.9290466309,63609.70377922058,5,5.0,,
9800000.0,10,1431445.6651210785,61354.46619987488,5,5.0,,
9850000.0,10,1432613.2402420044,61669.45934295654,5,5.0,,
9900000.0,10,1449944.9391365051,62354.22921180725,5,5.0,,
9950000.0,10,1462334.774017334,62756.29186630249,5,5.0,,
10000000.0,10,1464152.0414352417,63705.73329925537,5,5.0,,
,40,3065.895915031433,48.69449138641358,10,,2.0,100000.0
,40,3065.320086479188,17.592215538024902,10,,3.0,100000.0
,40,3133.8302850723267,60.17916202545166,10,,4.0,100000.0
,40,3348.89211654663,84.58502292633057,10,,5.0,100000.0
,40,3299.3465662002563,156.95061683654785,10,,6.0,100000.0
,40,3408.418369293213,250.55923461914068,10,,7.0,100000.0
,40,3428.5104513168335,275.67129135131836,10,,8.0,100000.0
,40,3494.6429014205933,395.9140539169312,10,,9.0,100000.0
,40,3494.2394495010385,405.59012889862055,10,,10.0,100000.0
,40,3600.8926153182983,470.9104299545288,10,,11.0,100000.0
,40,3545.9316730499268,711.501955986023,10,,12.0,100000.0
,40,3655.6044578552246,836.2813472747803,10,,13.0,100000.0
,40,3610.21876335144,952.6862144470216,10,,14.0,100000.0
,40,3794.657969474792,1073.9957809448242,10,,15.0,100000.0
,40,3721.6420412063576,1616.514253616333,10,,16.0,100000.0
,40,3847.804093360901,1557.1853637695312,10,,17.0,100000.0
,40,3790.671873092652,1705.9819459915166,10,,18.0,100000.0
,40,3873.5469102859497,1609.6596956253052,10,,19.0,100000.0
,40,3869.5114374160767,1820.9220170974731,10,,20.0,100000.0
,40,3919.892144203186,2147.0107555389404,10,,21.0,100000.0
,40,3918.103575706481,2840.4514789581303,10,,22.0,100000.0
,40,3990.8314704895033,2668.394637107849,10,,23.0,100000.0
,40,3977.4928331375113,2714.17636871338,10,,24.0,100000.0
,40,4060.1288080215454,3214.141035079956,10,,25.0,100000.0
,40,4083.921694755554,3549.4940757751465,10,,26.0,100000.0
,40,4152.296614646912,3634.524798393248,10,,27.0,100000.0
,40,4140.497040748596,3735.004496574402,10,,28.0,100000.0
,40,4221.224236488342,3728.8615465164185,10,,29.0,100000.0
,40,4226.230812072754,4361.388421058655,10,,30.0,100000.0
,40,4313.116669654846,4254.799103736877,10,,31.0,100000.0
,40,4265.890407562256,6352.930331230164,10,,32.0,100000.0
,40,4382.061839103699,3964.333987236024,10,,33.0,100000.0
,40,4321.001338958741,5105.063843727112,10,,34.0,100000.0
,40,4499.883484840393,5184.940767288208,10,,35.0,100000.0
,40,4472.520589828491,5080.1631689071655,10,,36.0,100000.0
,40,4657.086825370789,5388.041424751282,10,,37.0,100000.0
,40,4599.965953826904,5617.7799463272095,10,,38.0,100000.0
,40,4651.914048194885,5683.328008651733,10,,39.0,100000.0
,40,4675.996899604797,5297.164273262024,10,,40.0,100000.0
,40,4721.80757522583,5346.603059768677,10,,41.0,100000.0
,40,4753.143048286438,6114.85311985016,10,,42.0,100000.0
,40,4832.943034172058,6817.399477958679,10,,43.0,100000.0
,40,4849.729323387146,5714.873790740967,10,,44.0,100000.0
,40,4962.917065620422,7111.958265304565,10,,45.0,100000.0
,40,5197.671175003052,6588.362669944763,10,,46.0,100000.0
,40,5060.474467277527,5728.898286819458,10,,47.0,100000.0
,40,5129.229807853699,8379.992294311523,10,,48.0,100000.0
,40,5216.000437736512,6438.875460624695,10,,49.0,100000.0
,40,5186.647653579712,7238.9981508255005,10,,50.0,100000.0
,40,5144.592070579529,7571.535420417786,10,,51.0,100000.0
,40,5202.162027359009,7412.103319168091,10,,52.0,100000.0
,40,5347.811675071717,7934.5603704452515,10,,53.0,100000.0
,40,5365.159773826599,7842.898774147034,10,,54.0,100000.0
,40,5458.37709903717,7736.294460296631,10,,55.0,100000.0
,40,5453.623104095459,7027.350044250488,10,,56.0,100000.0
,40,5526.50043964386,7397.650480270386,10,,57.0,100000.0
,40,5723.268079757691,7755.101537704468,10,,58.0,100000.0
,40,5641.33415222168,7391.834235191345,10,,59.0,100000.0
,40,5750.44310092926,7737.511706352234,10,,60.0,100000.0
,40,5762.6102685928345,8063.952159881592,10,,61.0,100000.0
,40,5793.124508857727,8081.365990638733,10,,62.0,100000.0
,40,5915.068936347961,8489.97175693512,10,,63.0,100000.0
,40,5874.501204490662,12083.234357833864,10,,64.0,100000.0
,40,5870.051145553589,9104.537320137024,10,,65.0,100000.0
,40,6011.520075798035,8443.463063240051,10,,66.0,100000.0
,40,6007.537579536438,9750.468635559086,10,,67.0,100000.0
,40,6062.422823905945,9341.778969764708,10,,68.0,100000.0
