dim,points,k,time_ms,status
7,1000000,40,14125.271891709417,ok
7,1000000,40,14265.571143943816,ok
7,1000000,40,14199.143192730844,ok
7,1000000,40,14182.20555409789,ok
7,1000000,40,14113.993213046342,ok
7,1000000,40,14171.637526713312,ok
7,1000000,40,14200.270351022482,ok
7,1000000,40,14190.144619904459,ok
7,1000000,40,14183.444730006158,ok
7,1000000,40,14097.039403393865,ok
7,1000000,100,15082.817409187555,ok
7,1000000,100,15061.568170785904,ok
7,1000000,100,15173.451585229486,ok
7,1000000,100,15111.377446912229,ok
7,1000000,100,15063.363935332745,ok
7,1000000,100,15192.60271731764,ok
7,1000000,100,15105.850197840482,ok
7,1000000,100,15134.159894194454,ok
7,1000000,100,15213.406446389854,ok
7,1000000,100,15093.580679036677,ok
8,1000000,10,12704.203696921468,ok
8,1000000,10,12774.181051179767,ok
8,1000000,10,12845.465114805847,ok
8,1000000,10,12775.873490143567,ok
8,1000000,10,12846.076291054487,ok
8,1000000,10,12864.08998304978,ok
8,1000000,10,12833.786136005074,ok
8,1000000,10,12780.98101587966,ok
8,1000000,10,12776.99313685298,ok
8,1000000,10,12914.80977088213,ok
8,1000000,40,13264.61590686813,ok
8,1000000,40,13329.003632999957,ok
8,1000000,40,13432.549577672035,ok
8,1000000,40,13198.869795072824,ok
8,1000000,40,13381.609824020416,ok
8,1000000,40,13352.990227751434,ok
8,1000000,40,13233.756153378636,ok
8,1000000,40,13208.62019667402,ok
8,1000000,40,13315.607009921223,ok
8,1000000,40,13273.321575019509,ok
8,1000000,100,14587.621957994998,ok
8,1000000,100,14724.649741314352,ok
8,1000000,100,14612.63305367902,ok
8,1000000,100,14489.916837774217,ok
8,1000000,100,14473.897815681994,ok
8,1000000,100,14644.314444623888,ok
8,1000000,100,14701.358697842807,ok
8,1000000,100,14713.20964070037,ok
8,1000000,100,14631.113485898823,ok
8,1000000,100,14764.64677695185,ok
9,1000000,10,14426.883148029447,ok
9,1000000,10,14381.734848953784,ok
9,1000000,10,14342.960319016129,ok
9,1000000,10,14382.482863031328,ok
9,1000000,10,14421.70819081366,ok
9,1000000,10,14390.295499004424,ok
9,1000000,10,14272.143410053104,ok
9,1000000,10,14388.849746901542,ok
9,1000000,10,14474.865166004747,ok
9,1000000,10,14446.06226682663,ok
9,1000000,40,14983.30853227526,ok
9,1000000,40,15000.030491966754,ok
9,1000000,40,14997.583376709372,ok
9,1000000,40,15034.164437558502,ok
9,1000000,40,15011.841529980302,ok
9,1000000,40,14937.663225922734,ok
9,1000000,40,14889.378390740603,ok
9,1000000,40,15027.43844408542,ok
9,1000000,40,14930.832701735198,ok
9,1000000,40,14949.192757718265,ok
9,1000000,100,16193.298334255815,ok
9,1000000,100,16259.601225145161,ok
9,1000000,100,16137.910692952573,ok
9,1000000,100,16079.35291994363,ok
9,1000000,100,16060.954269953072,ok
9,1000000,100,16043.674502987415,ok
9,1000000,100,16324.199899099767,ok
9,1000000,100,16107.407904230058,ok
9,1000000,100,16091.260801069438,ok
9,1000000,100,16215.337350964546,ok
10,1000000,10,15451.95331517607,ok
10,1000000,10,15418.43289975077,ok
10,1000000,10,15465.700180735439,ok
10,1000000,10,15525.139402132481,ok
10,1000000,10,15702.253849245608,ok
10,1000000,10,15572.738490998745,ok
10,1000000,10,15410.057246685028,ok
10,1000000,10,15412.248187232763,ok
10,1000000,10,15509.073933120817,ok
10,1000000,10,15540.762248914689,ok
10,1000000,40,16152.927563060075,ok
10,1000000,40,16145.687486976385,ok
10,1000000,40,16120.820649899542,ok
10,1000000,40,16053.413576912135,ok
10,1000000,40,16179.795172065496,ok
